FINCH.Epoch	visibilityVector.Active	
31041.7312153	0.0000000	
31041.7313310	0.0000000	
31041.7314468	0.0000000	
31041.7315625	0.0000000	
31041.7316782	0.0000000	
31041.7317940	0.0000000	
31041.7319097	0.0000000	
31041.7320255	0.0000000	
31041.7321412	0.0000000	
31041.7322569	0.0000000	
31041.7323727	0.0000000	
31041.7324884	0.0000000	
31041.7326042	0.0000000	
31041.7327199	0.0000000	
31041.7328356	0.0000000	
31041.7329514	0.0000000	
31041.7330671	0.0000000	
31041.7331829	0.0000000	
31041.7332986	0.0000000	
31041.7334144	0.0000000	
31041.7335301	0.0000000	
31041.7336458	0.0000000	
31041.7337616	0.0000000	
31041.7338773	0.0000000	
31041.7339931	0.0000000	
31041.7341088	0.0000000	
31041.7342245	0.0000000	
31041.7343403	0.0000000	
31041.7344560	0.0000000	
31041.7345718	0.0000000	
31041.7346875	0.0000000	
31041.7348032	0.0000000	
31041.7349190	0.0000000	
31041.7350347	0.0000000	
31041.7351505	0.0000000	
31041.7352662	0.0000000	
31041.7353819	0.0000000	
31041.7354977	0.0000000	
31041.7356134	0.0000000	
31041.7357292	0.0000000	
31041.7358449	0.0000000	
31041.7359606	0.0000000	
31041.7360764	0.0000000	
31041.7361921	0.0000000	
31041.7363079	0.0000000	
31041.7364236	0.0000000	
31041.7365394	0.0000000	
31041.7366551	0.0000000	
31041.7367708	0.0000000	
31041.7368866	0.0000000	
31041.7370023	0.0000000	
31041.7371181	0.0000000	
31041.7372338	0.0000000	
31041.7373495	0.0000000	
31041.7374653	0.0000000	
31041.7375810	0.0000000	
31041.7376968	0.0000000	
31041.7378125	0.0000000	
31041.7379282	0.0000000	
31041.7380440	0.0000000	
31041.7381597	0.0000000	
31041.7382755	0.0000000	
31041.7383912	0.0000000	
31041.7385069	0.0000000	
31041.7386227	0.0000000	
31041.7387384	0.0000000	
31041.7388542	0.0000000	
31041.7389699	0.0000000	
31041.7390856	0.0000000	
31041.7392014	0.0000000	
31041.7393171	0.0000000	
31041.7394329	0.0000000	
31041.7395486	0.0000000	
31041.7396644	0.0000000	
31041.7397801	0.0000000	
31041.7398958	0.0000000	
31041.7400116	0.0000000	
31041.7401273	0.0000000	
31041.7402431	0.0000000	
31041.7403588	0.0000000	
31041.7404745	0.0000000	
31041.7405903	0.0000000	
31041.7407060	0.0000000	
31041.7408218	0.0000000	
31041.7409375	0.0000000	
31041.7410532	0.0000000	
31041.7411690	0.0000000	
31041.7412847	0.0000000	
31041.7414005	0.0000000	
31041.7415162	0.0000000	
31041.7416319	0.0000000	
31041.7417477	0.0000000	
31041.7418634	0.0000000	
31041.7419792	0.0000000	
31041.7420949	0.0000000	
31041.7422106	0.0000000	
31041.7423264	0.0000000	
31041.7424421	0.0000000	
31041.7425579	0.0000000	
31041.7426736	0.0000000	
31041.7427894	0.0000000	
31041.7429051	0.0000000	
31041.7430208	0.0000000	
31041.7431366	0.0000000	
31041.7432523	0.0000000	
31041.7433681	0.0000000	
31041.7434838	0.0000000	
31041.7435995	0.0000000	
31041.7437153	0.0000000	
31041.7438310	0.0000000	
31041.7439468	0.0000000	
31041.7440625	0.0000000	
31041.7441782	0.0000000	
31041.7442940	0.0000000	
31041.7444097	0.0000000	
31041.7445255	0.0000000	
31041.7446412	0.0000000	
31041.7447569	0.0000000	
31041.7448727	0.0000000	
31041.7449884	0.0000000	
31041.7451042	0.0000000	
31041.7452199	0.0000000	
31041.7453356	0.0000000	
31041.7454514	0.0000000	
31041.7455671	0.0000000	
31041.7456829	0.0000000	
31041.7457986	0.0000000	
31041.7459144	0.0000000	
31041.7460301	0.0000000	
31041.7461458	0.0000000	
31041.7462616	0.0000000	
31041.7463773	0.0000000	
31041.7464931	0.0000000	
31041.7466088	0.0000000	
31041.7467245	0.0000000	
31041.7468403	0.0000000	
31041.7469560	0.0000000	
31041.7470718	0.0000000	
31041.7471875	0.0000000	
31041.7473032	0.0000000	
31041.7474190	0.0000000	
31041.7475347	0.0000000	
31041.7476505	0.0000000	
31041.7477662	0.0000000	
31041.7478819	0.0000000	
31041.7479977	0.0000000	
31041.7481134	0.0000000	
31041.7482292	0.0000000	
31041.7483449	0.0000000	
31041.7484606	0.0000000	
31041.7485764	0.0000000	
31041.7486921	0.0000000	
31041.7488079	0.0000000	
31041.7489236	0.0000000	
31041.7490394	0.0000000	
31041.7491551	0.0000000	
31041.7492708	0.0000000	
31041.7493866	0.0000000	
31041.7495023	0.0000000	
31041.7496181	0.0000000	
31041.7497338	0.0000000	
31041.7498495	0.0000000	
31041.7499653	0.0000000	
31041.7500810	0.0000000	
31041.7501968	0.0000000	
31041.7503125	0.0000000	
31041.7504282	0.0000000	
31041.7505440	0.0000000	
31041.7506597	0.0000000	
31041.7507755	0.0000000	
31041.7508912	0.0000000	
31041.7510069	0.0000000	
31041.7511227	0.0000000	
31041.7512384	0.0000000	
31041.7513542	0.0000000	
31041.7514699	0.0000000	
31041.7515856	0.0000000	
31041.7517014	0.0000000	
31041.7518171	0.0000000	
31041.7519329	0.0000000	
31041.7520486	0.0000000	
31041.7521644	0.0000000	
31041.7522801	0.0000000	
31041.7523958	0.0000000	
31041.7525116	0.0000000	
31041.7526273	0.0000000	
31041.7527431	0.0000000	
31041.7528588	0.0000000	
31041.7529745	0.0000000	
31041.7530903	0.0000000	
31041.7532060	0.0000000	
31041.7533218	0.0000000	
31041.7534375	0.0000000	
31041.7535532	0.0000000	
31041.7536690	0.0000000	
31041.7537847	0.0000000	
31041.7539005	0.0000000	
31041.7540162	0.0000000	
31041.7541319	0.0000000	
31041.7542477	0.0000000	
31041.7543634	0.0000000	
31041.7544792	0.0000000	
31041.7545949	0.0000000	
31041.7547106	0.0000000	
31041.7548264	0.0000000	
31041.7549421	0.0000000	
31041.7550579	0.0000000	
31041.7551736	0.0000000	
31041.7552894	0.0000000	
31041.7554051	0.0000000	
31041.7555208	0.0000000	
31041.7556366	0.0000000	
31041.7557523	0.0000000	
31041.7558681	0.0000000	
31041.7559838	0.0000000	
31041.7560995	0.0000000	
31041.7562153	0.0000000	
31041.7563310	0.0000000	
31041.7564468	0.0000000	
31041.7565625	0.0000000	
31041.7566782	0.0000000	
31041.7567940	0.0000000	
31041.7569097	0.0000000	
31041.7570255	0.0000000	
31041.7571412	0.0000000	
31041.7572569	0.0000000	
31041.7573727	0.0000000	
31041.7574884	0.0000000	
31041.7576042	0.0000000	
31041.7577199	0.0000000	
31041.7578356	0.0000000	
31041.7579514	0.0000000	
31041.7580671	0.0000000	
31041.7581829	0.0000000	
31041.7582986	0.0000000	
31041.7584144	0.0000000	
31041.7585301	0.0000000	
31041.7586458	0.0000000	
31041.7587616	0.0000000	
31041.7588773	0.0000000	
31041.7589931	0.0000000	
31041.7591088	0.0000000	
31041.7592245	0.0000000	
31041.7593403	0.0000000	
31041.7594560	0.0000000	
31041.7595718	0.0000000	
31041.7596875	0.0000000	
31041.7598032	0.0000000	
31041.7599190	0.0000000	
31041.7600347	0.0000000	
31041.7601505	0.0000000	
31041.7602662	0.0000000	
31041.7603819	0.0000000	
31041.7604977	0.0000000	
31041.7606134	0.0000000	
31041.7607292	0.0000000	
31041.7608449	0.0000000	
31041.7609606	0.0000000	
31041.7610764	0.0000000	
31041.7611921	0.0000000	
31041.7613079	0.0000000	
31041.7614236	0.0000000	
31041.7615394	0.0000000	
31041.7616551	0.0000000	
31041.7617708	0.0000000	
31041.7618866	0.0000000	
31041.7620023	0.0000000	
31041.7621181	0.0000000	
31041.7622338	0.0000000	
31041.7623495	0.0000000	
31041.7624653	0.0000000	
31041.7625810	0.0000000	
31041.7626968	0.0000000	
31041.7628125	0.0000000	
31041.7629282	0.0000000	
31041.7630440	0.0000000	
31041.7631597	0.0000000	
31041.7632755	0.0000000	
31041.7633912	0.0000000	
31041.7635069	0.0000000	
31041.7636227	0.0000000	
31041.7637384	0.0000000	
31041.7638542	0.0000000	
31041.7639699	0.0000000	
31041.7640856	0.0000000	
31041.7642014	0.0000000	
31041.7643171	0.0000000	
31041.7644329	0.0000000	
31041.7645486	0.0000000	
31041.7646644	0.0000000	
31041.7647801	0.0000000	
31041.7648958	0.0000000	
31041.7650116	0.0000000	
31041.7651273	0.0000000	
31041.7652431	0.0000000	
31041.7653588	0.0000000	
31041.7654745	0.0000000	
31041.7655903	0.0000000	
31041.7657060	0.0000000	
31041.7658218	0.0000000	
31041.7659375	0.0000000	
31041.7660532	0.0000000	
31041.7661690	0.0000000	
31041.7662847	0.0000000	
31041.7664005	0.0000000	
31041.7665162	0.0000000	
31041.7666319	0.0000000	
31041.7667477	0.0000000	
31041.7668634	0.0000000	
31041.7669792	0.0000000	
31041.7670949	0.0000000	
31041.7672106	0.0000000	
31041.7673264	0.0000000	
31041.7674421	0.0000000	
31041.7675579	0.0000000	
31041.7676736	0.0000000	
31041.7677894	0.0000000	
31041.7679051	0.0000000	
31041.7680208	0.0000000	
31041.7681366	0.0000000	
31041.7682523	0.0000000	
31041.7683681	0.0000000	
31041.7684838	0.0000000	
31041.7685995	0.0000000	
31041.7687153	0.0000000	
31041.7688310	0.0000000	
31041.7689468	0.0000000	
31041.7690625	0.0000000	
31041.7691782	0.0000000	
31041.7692940	0.0000000	
31041.7694097	0.0000000	
31041.7695255	0.0000000	
31041.7696412	0.0000000	
31041.7697569	0.0000000	
31041.7698727	0.0000000	
31041.7699884	0.0000000	
31041.7701042	0.0000000	
31041.7702199	0.0000000	
31041.7703356	0.0000000	
31041.7704514	0.0000000	
31041.7705671	0.0000000	
31041.7706829	0.0000000	
31041.7707986	0.0000000	
31041.7709144	0.0000000	
31041.7710301	0.0000000	
31041.7711458	0.0000000	
31041.7712616	0.0000000	
31041.7713773	0.0000000	
31041.7714931	0.0000000	
31041.7716088	0.0000000	
31041.7717245	0.0000000	
31041.7718403	0.0000000	
31041.7719560	0.0000000	
31041.7720718	0.0000000	
31041.7721875	0.0000000	
31041.7723032	0.0000000	
31041.7724190	0.0000000	
31041.7725347	0.0000000	
31041.7726505	0.0000000	
31041.7727662	0.0000000	
31041.7728819	0.0000000	
31041.7729977	0.0000000	
31041.7731134	0.0000000	
31041.7732292	0.0000000	
31041.7733449	0.0000000	
31041.7734606	0.0000000	
31041.7735764	0.0000000	
31041.7736921	0.0000000	
31041.7738079	0.0000000	
31041.7739236	0.0000000	
31041.7740394	0.0000000	
31041.7741551	0.0000000	
31041.7742708	0.0000000	
31041.7743866	0.0000000	
31041.7745023	0.0000000	
31041.7746181	0.0000000	
31041.7747338	0.0000000	
31041.7748495	0.0000000	
31041.7749653	0.0000000	
31041.7750810	0.0000000	
31041.7751968	0.0000000	
31041.7753125	0.0000000	
31041.7754282	0.0000000	
31041.7755440	0.0000000	
31041.7756597	0.0000000	
31041.7757755	0.0000000	
31041.7758912	0.0000000	
31041.7760069	0.0000000	
31041.7761227	0.0000000	
31041.7762384	0.0000000	
31041.7763542	0.0000000	
31041.7764699	0.0000000	
31041.7765856	0.0000000	
31041.7767014	0.0000000	
31041.7768171	0.0000000	
31041.7769329	0.0000000	
31041.7770486	0.0000000	
31041.7771644	0.0000000	
31041.7772801	0.0000000	
31041.7773958	0.0000000	
31041.7775116	0.0000000	
31041.7776273	0.0000000	
31041.7777431	0.0000000	
31041.7778588	0.0000000	
31041.7779745	0.0000000	
31041.7780903	0.0000000	
31041.7782060	0.0000000	
31041.7783218	0.0000000	
31041.7784375	0.0000000	
31041.7785532	0.0000000	
31041.7786690	0.0000000	
31041.7787847	0.0000000	
31041.7789005	0.0000000	
31041.7790162	0.0000000	
31041.7791319	0.0000000	
31041.7792477	0.0000000	
31041.7793634	0.0000000	
31041.7794792	0.0000000	
31041.7795949	0.0000000	
31041.7797106	0.0000000	
31041.7798264	0.0000000	
31041.7799421	0.0000000	
31041.7800579	0.0000000	
31041.7801736	0.0000000	
31041.7802894	0.0000000	
31041.7804051	0.0000000	
31041.7805208	0.0000000	
31041.7806366	0.0000000	
31041.7807523	0.0000000	
31041.7808681	0.0000000	
31041.7809838	0.0000000	
31041.7810995	0.0000000	
31041.7812153	0.0000000	
31041.7813310	0.0000000	
31041.7814468	0.0000000	
31041.7815625	0.0000000	
31041.7816782	0.0000000	
31041.7817940	0.0000000	
31041.7819097	0.0000000	
31041.7820255	0.0000000	
31041.7821412	0.0000000	
31041.7822569	0.0000000	
31041.7823727	0.0000000	
31041.7824884	0.0000000	
31041.7826042	0.0000000	
31041.7827199	0.0000000	
31041.7828356	0.0000000	
31041.7829514	0.0000000	
31041.7830671	0.0000000	
31041.7831829	0.0000000	
31041.7832986	0.0000000	
31041.7834144	0.0000000	
31041.7835301	0.0000000	
31041.7836458	0.0000000	
31041.7837616	0.0000000	
31041.7838773	0.0000000	
31041.7839931	0.0000000	
31041.7841088	0.0000000	
31041.7842245	0.0000000	
31041.7843403	0.0000000	
31041.7844560	0.0000000	
31041.7845718	0.0000000	
31041.7846875	0.0000000	
31041.7848032	0.0000000	
31041.7849190	0.0000000	
31041.7850347	0.0000000	
31041.7851505	0.0000000	
31041.7852662	0.0000000	
31041.7853819	0.0000000	
31041.7854977	0.0000000	
31041.7856134	0.0000000	
31041.7857292	0.0000000	
31041.7858449	0.0000000	
31041.7859606	0.0000000	
31041.7860764	0.0000000	
31041.7861921	0.0000000	
31041.7863079	0.0000000	
31041.7864236	0.0000000	
31041.7865394	0.0000000	
31041.7866551	0.0000000	
31041.7867708	0.0000000	
31041.7868866	0.0000000	
31041.7870023	0.0000000	
31041.7871181	0.0000000	
31041.7872338	0.0000000	
31041.7873495	0.0000000	
31041.7874653	0.0000000	
31041.7875810	0.0000000	
31041.7876968	0.0000000	
31041.7878125	0.0000000	
31041.7879282	0.0000000	
31041.7880440	0.0000000	
31041.7881597	0.0000000	
31041.7882755	0.0000000	
31041.7883912	0.0000000	
31041.7885069	0.0000000	
31041.7886227	0.0000000	
31041.7887384	0.0000000	
31041.7888542	0.0000000	
31041.7889699	0.0000000	
31041.7890856	0.0000000	
31041.7892014	0.0000000	
31041.7893171	0.0000000	
31041.7894329	0.0000000	
31041.7895486	0.0000000	
31041.7896644	0.0000000	
31041.7897801	0.0000000	
31041.7898958	0.0000000	
31041.7900116	0.0000000	
31041.7901273	0.0000000	
31041.7902431	0.0000000	
31041.7903588	0.0000000	
31041.7904745	0.0000000	
31041.7905903	0.0000000	
31041.7907060	0.0000000	
31041.7908218	0.0000000	
31041.7909375	0.0000000	
31041.7910532	0.0000000	
31041.7911690	0.0000000	
31041.7912847	0.0000000	
31041.7914005	0.0000000	
31041.7915162	0.0000000	
31041.7916319	0.0000000	
31041.7917477	0.0000000	
31041.7918634	0.0000000	
31041.7919792	0.0000000	
31041.7920949	0.0000000	
31041.7922106	0.0000000	
31041.7923264	0.0000000	
31041.7924421	0.0000000	
31041.7925579	0.0000000	
31041.7926736	0.0000000	
31041.7927894	0.0000000	
31041.7929051	0.0000000	
31041.7930208	0.0000000	
31041.7931366	0.0000000	
31041.7932523	0.0000000	
31041.7933681	0.0000000	
31041.7934838	0.0000000	
31041.7935995	0.0000000	
31041.7937153	0.0000000	
31041.7938310	0.0000000	
31041.7939468	0.0000000	
31041.7940625	0.0000000	
31041.7941782	0.0000000	
31041.7942940	0.0000000	
31041.7944097	0.0000000	
31041.7945255	0.0000000	
31041.7946412	0.0000000	
31041.7947569	0.0000000	
31041.7948727	0.0000000	
31041.7949884	0.0000000	
31041.7951042	0.0000000	
31041.7952199	0.0000000	
31041.7953356	0.0000000	
