5 Jan 2026 05:17:57.638,0.000,2.199951,-163.039,-134.735123,7.993289,114.553167,66.667,66.3141,64.5532,1.000000e-30
5 Jan 2026 05:18:57.000,0.000,2.199949,-165.072,-136.768319,7.993283,112.519965,66.667,64.2809,62.5200,1.000000e-30
5 Jan 2026 05:19:02.595,0.000,2.199949,-165.244,-136.939737,7.993283,112.348547,66.667,64.1095,62.3485,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 16:40:04.697,0.000,2.200031,-165.194,-136.889500,7.993604,112.399105,66.667,64.1600,62.3991,1.000000e-30
5 Jan 2026 16:40:29.532,0.000,2.200027,-164.749,-136.444366,7.993591,112.844226,66.667,64.6051,62.8442,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 16:41:23.103,0.000,2.200018,-163.932,-135.627884,7.993554,113.660671,66.667,65.4216,63.6607,1.000000e-30
5 Jan 2026 16:41:33.488,0.000,2.200016,-163.807,-135.503132,7.993546,113.785415,66.667,65.5463,63.7854,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 16:44:37.130,0.000,2.199976,-164.376,-136.071431,7.993388,113.216958,66.667,64.9779,63.2170,1.000000e-30
5 Jan 2026 16:44:48.158,0.000,2.199974,-164.554,-136.250145,7.993381,113.038237,66.667,64.7991,63.0382,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 18:13:22.751,0.000,2.200049,-163.715,-135.411241,7.993679,113.877439,66.667,65.6384,63.8774,1.000000e-30
5 Jan 2026 18:13:31.729,0.000,2.200049,-163.395,-135.091209,7.993678,114.197470,66.667,65.9584,64.1975,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 18:15:42.557,0.000,2.200032,-157.693,-129.388976,7.993609,119.899634,66.667,71.6605,69.8996,1.000000e-30
5 Jan 2026 18:16:42.000,0.000,2.200004,-155.859,-127.555297,7.993498,121.733202,66.667,73.4941,71.7332,1.000000e-30
5 Jan 2026 18:17:32.491,0.000,2.199976,-156.737,-128.433161,7.993389,120.855229,66.667,72.6161,70.8552,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 18:18:36.142,0.000,2.199959,-159.630,-131.325477,7.993319,117.962844,66.667,69.7238,67.9628,1.000000e-30
5 Jan 2026 18:19:10.977,0.000,2.199954,-161.210,-132.905946,7.993304,116.382358,66.667,68.1433,66.3824,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 18:21:02.603,0.000,2.199949,-165.264,-136.959455,7.993284,112.328829,66.667,64.0897,62.3288,1.000000e-30
5 Jan 2026 18:21:04.364,0.000,2.199949,-165.317,-137.012371,7.993284,112.275913,66.667,64.0368,62.2759,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2026 03:22:31.811,0.000,2.200005,-165.178,-136.873475,7.993501,112.415027,66.667,64.1759,62.4150,1.000000e-30
6 Jan 2026 03:22:35.905,0.000,2.200004,-165.166,-136.862348,7.993498,112.426150,66.667,64.1871,62.4262,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2026 03:23:11.650,0.000,2.199997,-165.155,-136.851196,7.993470,112.437275,66.667,64.1982,62.4373,1.000000e-30
6 Jan 2026 03:23:30.492,0.000,2.199993,-165.211,-136.907322,7.993455,112.381134,66.667,64.1420,62.3811,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2026 04:52:05.064,0.000,2.200052,-164.495,-136.191273,7.993688,113.097416,66.667,64.8583,63.0974,1.000000e-30
6 Jan 2026 04:52:09.721,0.000,2.200052,-164.338,-136.033684,7.993688,113.255005,66.667,65.0159,63.2550,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2026 04:53:44.723,0.000,2.200048,-160.403,-132.098379,7.993675,117.190297,66.667,68.9512,67.1903,1.000000e-30
6 Jan 2026 04:54:44.000,0.000,2.200040,-157.044,-128.739926,7.993643,120.548718,66.667,72.3096,70.5487,1.000000e-30
6 Jan 2026 04:55:27.116,0.000,2.200024,-154.482,-126.177464,7.993578,123.111115,66.667,74.8720,73.1111,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2026 04:56:33.562,0.000,2.199978,-154.324,-126.019576,7.993393,123.268818,66.667,75.0297,73.2688,1.000000e-30
6 Jan 2026 04:56:59.379,0.000,2.199965,-155.766,-127.462012,7.993346,121.826335,66.667,73.5872,71.8263,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2026 06:29:59.488,0.000,2.200004,-165.217,-136.913128,7.993498,112.375371,66.667,64.1363,62.3754,1.000000e-30
6 Jan 2026 06:29:59.841,0.000,2.200004,-165.216,-136.912283,7.993497,112.376216,66.667,64.1371,62.3762,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2026 17:57:07.253,0.000,2.200036,-155.994,-127.689446,7.993624,121.599179,66.667,73.3601,71.5992,1.000000e-30
6 Jan 2026 17:57:36.781,0.000,2.200023,-154.318,-126.014341,7.993571,123.274231,66.667,75.0351,73.2742,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2026 17:58:53.090,0.000,2.199971,-154.999,-126.695353,7.993367,122.593014,66.667,74.3539,72.5930,1.000000e-30
6 Jan 2026 17:59:53.000,0.000,2.199955,-158.636,-130.332309,7.993306,118.955998,66.667,70.7169,68.9560,1.000000e-30
6 Jan 2026 18:00:01.903,0.000,2.199954,-159.140,-130.836270,7.993302,118.452032,66.667,70.2129,68.4520,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2026 18:00:20.488,0.000,2.199952,-160.135,-131.830886,7.993295,117.457409,66.667,69.2183,67.4574,1.000000e-30
6 Jan 2026 18:00:38.149,0.000,2.199951,-161.009,-132.705284,7.993290,116.583007,66.667,68.3439,66.5830,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2026 19:31:37.481,0.000,2.199995,-165.152,-136.848279,7.993463,112.440185,66.667,64.2011,62.4402,1.000000e-30
6 Jan 2026 19:32:11.742,0.000,2.199989,-165.317,-137.012660,7.993437,112.275778,66.667,64.0367,62.2758,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 04:35:51.225,0.000,2.200038,-158.849,-130.545238,7.993634,118.743396,66.667,70.5043,68.7434,1.000000e-30
7 Jan 2026 04:36:21.043,0.000,2.200030,-157.466,-129.162271,7.993601,120.126331,66.667,71.8872,70.1263,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 04:40:39.045,0.000,2.199951,-163.415,-135.110652,7.993291,114.177639,66.667,65.9386,64.1776,1.000000e-30
7 Jan 2026 04:40:47.331,0.000,2.199951,-163.710,-135.405474,7.993289,113.882816,66.667,65.6437,63.8828,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 06:08:38.300,0.000,2.200032,-165.317,-137.012774,7.993609,112.275835,66.667,64.0367,62.2758,1.000000e-30
7 Jan 2026 06:09:00.834,0.000,2.200029,-164.901,-136.597071,7.993597,112.691527,66.667,64.4524,62.6915,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 06:10:17.563,0.000,2.200016,-163.746,-135.441447,7.993544,113.847098,66.667,65.6080,63.8471,1.000000e-30
7 Jan 2026 06:10:47.986,0.000,2.200009,-163.477,-135.172384,7.993517,114.116134,66.667,65.8770,64.1161,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 06:11:40.953,0.000,2.199996,-163.373,-135.069360,7.993467,114.219108,66.667,65.9800,64.2191,1.000000e-30
7 Jan 2026 06:11:49.940,0.000,2.199994,-163.405,-135.100779,7.993459,114.187680,66.667,65.9486,64.1877,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 17:37:30.119,0.000,2.200044,-159.665,-131.360943,7.993657,117.927714,66.667,69.6886,67.9277,1.000000e-30
7 Jan 2026 17:37:45.811,0.000,2.200041,-158.871,-130.566688,7.993647,118.721959,66.667,70.4829,68.7220,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 17:37:58.759,0.000,2.200039,-158.198,-129.893566,7.993637,119.395071,66.667,71.1560,69.3951,1.000000e-30
7 Jan 2026 17:38:19.786,0.000,2.200034,-157.104,-128.799917,7.993615,120.488699,66.667,72.2496,70.4887,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 17:39:21.362,0.000,2.200003,-155.009,-126.704428,7.993492,122.584065,66.667,74.3450,72.5841,1.000000e-30
7 Jan 2026 17:40:21.000,0.000,2.199970,-156.626,-128.321578,7.993363,120.966785,66.667,72.7277,70.9668,1.000000e-30
7 Jan 2026 17:40:57.879,0.000,2.199960,-158.526,-130.221742,7.993325,119.066583,66.667,70.8275,69.0666,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 17:42:53.613,0.000,2.199950,-163.640,-135.336064,7.993287,113.952224,66.667,65.7131,63.9522,1.000000e-30
7 Jan 2026 17:43:28.427,0.000,2.199949,-164.815,-136.511152,7.993284,112.777132,66.667,64.5380,62.7771,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 19:10:40.673,0.000,2.200027,-164.718,-136.414297,7.993588,112.874291,66.667,64.6352,62.8743,1.000000e-30
7 Jan 2026 19:10:48.547,0.000,2.200025,-164.588,-136.283632,7.993582,113.004951,66.667,64.7659,63.0050,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 19:14:33.060,0.000,2.199976,-164.429,-136.125075,7.993389,113.163314,66.667,64.9242,63.1633,1.000000e-30
7 Jan 2026 19:14:52.608,0.000,2.199973,-164.747,-136.442725,7.993376,112.845652,66.667,64.6066,62.8457,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2026 19:14:55.427,0.000,2.199973,-164.795,-136.490809,7.993374,112.797566,66.667,64.5585,62.7976,1.000000e-30
7 Jan 2026 19:15:10.379,0.000,2.199970,-165.058,-136.753783,7.993366,112.534583,66.667,64.2955,62.5346,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 04:17:23.507,0.000,2.200029,-160.382,-132.078069,7.993595,117.210527,66.667,68.9714,67.2105,1.000000e-30
8 Jan 2026 04:17:53.977,0.000,2.200020,-159.575,-131.271276,7.993559,118.017284,66.667,69.7782,68.0173,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 04:18:51.065,0.000,2.199997,-158.989,-130.684954,7.993470,118.603517,66.667,70.3644,68.6035,1.000000e-30
8 Jan 2026 04:19:36.244,0.000,2.199980,-159.622,-131.318264,7.993402,117.970139,66.667,69.7311,67.9701,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 04:22:01.043,0.000,2.199955,-164.132,-135.827663,7.993306,113.460644,66.667,65.2216,63.4606,1.000000e-30
8 Jan 2026 04:22:17.522,0.000,2.199954,-164.626,-136.322053,7.993302,112.966250,66.667,64.7272,62.9663,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 05:50:30.875,0.000,2.200031,-162.925,-134.620697,7.993607,114.667910,66.667,66.4288,64.6679,1.000000e-30
8 Jan 2026 05:50:58.779,0.000,2.200026,-162.274,-133.969549,7.993586,115.319037,66.667,67.0799,65.3190,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 05:51:04.189,0.000,2.200025,-162.157,-133.852607,7.993581,115.435975,66.667,67.1969,65.4360,1.000000e-30
8 Jan 2026 05:51:08.016,0.000,2.200024,-162.076,-133.772214,7.993578,115.516364,66.667,67.2773,65.5164,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 05:54:33.636,0.000,2.199969,-162.859,-134.554864,7.993360,114.733497,66.667,66.4944,64.7335,1.000000e-30
8 Jan 2026 05:54:43.916,0.000,2.199967,-163.111,-134.806934,7.993354,114.481421,66.667,66.2423,64.4814,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 17:16:33.484,0.000,2.200048,-165.317,-137.012771,7.993673,112.275902,66.667,64.0368,62.2759,1.000000e-30
8 Jan 2026 17:16:41.688,0.000,2.200047,-165.083,-136.778859,7.993671,112.509813,66.667,64.2707,62.5098,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 17:17:19.159,0.000,2.200046,-163.951,-135.647325,7.993664,113.641340,66.667,65.4023,63.6413,1.000000e-30
8 Jan 2026 17:17:38.857,0.000,2.200044,-163.315,-135.010524,7.993659,114.278136,66.667,66.0390,64.2781,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 17:18:58.629,0.000,2.200034,-160.526,-132.221572,7.993618,117.067047,66.667,68.8280,67.0670,1.000000e-30
8 Jan 2026 17:19:41.506,0.000,2.200023,-159.138,-130.833844,7.993573,118.454730,66.667,70.2156,68.4547,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 17:21:00.491,0.000,2.199991,-158.387,-130.082691,7.993445,119.205755,66.667,70.9667,69.2058,1.000000e-30
8 Jan 2026 17:21:34.039,0.000,2.199978,-159.068,-130.763384,7.993394,118.525011,66.667,70.2859,68.5250,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 17:24:00.628,0.000,2.199954,-164.011,-135.707227,7.993303,113.581076,66.667,65.3420,63.5811,1.000000e-30
8 Jan 2026 17:24:05.875,0.000,2.199954,-164.176,-135.871637,7.993302,113.416665,66.667,65.1776,63.4167,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 17:24:11.029,0.000,2.199954,-164.335,-136.031164,7.993301,113.257138,66.667,65.0181,63.2571,1.000000e-30
8 Jan 2026 17:24:16.349,0.000,2.199953,-164.498,-136.193707,7.993300,113.094593,66.667,64.8555,63.0946,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 18:51:17.981,0.000,2.200038,-164.549,-136.244702,7.993634,113.043933,66.667,64.8048,63.0439,1.000000e-30
8 Jan 2026 18:52:17.000,0.000,2.200030,-163.118,-134.813477,7.993602,114.475126,66.667,66.2360,64.4751,1.000000e-30
8 Jan 2026 18:52:31.154,0.000,2.200028,-162.801,-134.496442,7.993591,114.792150,66.667,66.5531,64.7922,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Jan 2026 18:56:13.177,0.000,2.199970,-163.160,-134.855856,7.993362,114.432507,66.667,66.1934,64.4325,1.000000e-30
8 Jan 2026 18:56:39.329,0.000,2.199965,-163.783,-135.478758,7.993346,113.809589,66.667,65.5705,63.8096,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
9 Jan 2026 03:58:10.971,0.000,2.200030,-163.153,-134.848457,7.993602,114.440146,66.667,66.2011,64.4401,1.000000e-30
9 Jan 2026 03:58:54.090,0.000,2.200021,-162.252,-133.947894,7.993567,115.340673,66.667,67.1016,65.3407,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
9 Jan 2026 04:00:07.885,0.000,2.200000,-161.511,-133.206948,7.993484,116.081536,66.667,67.8424,66.0815,1.000000e-30
9 Jan 2026 04:00:50.028,0.000,2.199988,-161.739,-133.434506,7.993433,115.853928,66.667,67.6148,65.8539,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
9 Jan 2026 04:02:26.301,0.000,2.199967,-163.586,-135.281836,7.993351,114.006516,66.667,65.7674,64.0065,1.000000e-30
9 Jan 2026 04:02:31.075,0.000,2.199966,-163.701,-135.397214,7.993348,113.891135,66.667,65.6520,63.8911,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
9 Jan 2026 05:31:57.527,0.000,2.200036,-160.754,-132.450358,7.993624,116.838266,66.667,68.5992,66.8383,1.000000e-30
9 Jan 2026 05:32:29.771,0.000,2.200028,-159.649,-131.344992,7.993594,117.943603,66.667,69.7045,67.9436,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
9 Jan 2026 05:36:41.628,0.000,2.199956,-163.209,-134.904897,7.993310,114.383414,66.667,66.1443,64.3834,1.000000e-30
9 Jan 2026 05:37:02.519,0.000,2.199954,-163.889,-135.584469,7.993304,113.703835,66.667,65.4647,63.7038,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
9 Jan 2026 16:59:30.892,0.000,2.200034,-163.335,-135.030390,7.993616,114.258227,66.667,66.0191,64.2582,1.000000e-30
9 Jan 2026 17:00:30.000,0.000,2.200023,-161.970,-133.665445,7.993572,115.623128,66.667,67.3840,65.6231,1.000000e-30
9 Jan 2026 17:00:35.376,0.000,2.200022,-161.865,-133.561053,7.993567,115.727514,66.667,67.4884,65.7275,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
9 Jan 2026 17:01:50.798,0.000,2.200000,-161.092,-132.787423,7.993481,116.501059,66.667,68.2620,66.5011,1.000000e-30
9 Jan 2026 17:02:17.813,0.000,2.199991,-161.207,-132.903273,7.993448,116.385176,66.667,68.1461,66.3852,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
