4 Jan 2026 05:34:05.000,30.000,14.499904,-144.914,-100.231180,20.000000,103.684915,32000.000,28.6334,31.6437,1.000000e-30
4 Jan 2026 05:35:05.000,30.000,14.499782,-146.642,-101.959184,20.000000,101.956910,32000.000,26.9054,29.9157,1.000000e-30
4 Jan 2026 05:36:05.000,30.000,14.499722,-148.779,-104.095498,20.000000,99.820596,32000.000,24.7691,27.7794,1.000000e-30
4 Jan 2026 05:37:05.000,30.000,14.499694,-150.750,-106.066684,20.000000,97.849411,32000.000,22.7979,25.8082,1.000000e-30
4 Jan 2026 05:37:37.128,30.000,14.499685,-151.695,-107.012439,20.000000,96.903655,32000.000,21.8522,24.8625,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2026 16:58:17.054,30.000,14.500266,-151.265,-106.581533,20.000000,97.334561,32000.000,22.2831,25.2934,1.000000e-30
4 Jan 2026 16:58:20.233,30.000,14.500265,-151.185,-106.501667,20.000000,97.414427,32000.000,22.3629,25.3732,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2026 16:58:35.862,30.000,14.500255,-150.789,-106.106345,20.000000,97.809749,32000.000,22.7582,25.7685,1.000000e-30
4 Jan 2026 16:59:35.000,30.000,14.500205,-149.302,-104.619035,20.000000,99.297059,32000.000,24.2456,27.2559,1.000000e-30
4 Jan 2026 17:00:35.000,30.000,14.500120,-148.040,-103.356957,20.000000,100.559137,32000.000,25.5076,28.5179,1.000000e-30
4 Jan 2026 17:01:35.000,30.000,14.500004,-147.500,-102.816732,20.000000,101.099363,32000.000,26.0479,29.0582,1.000000e-30
4 Jan 2026 17:02:35.000,30.000,14.499885,-147.984,-103.300977,20.000000,100.615118,32000.000,25.5636,28.5739,1.000000e-30
4 Jan 2026 17:03:12.353,30.000,14.499827,-148.698,-104.015375,20.000000,99.900720,32000.000,24.8492,27.8595,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2026 18:31:28.576,30.000,14.500312,-151.696,-107.012817,20.000000,96.903277,32000.000,21.8518,24.8621,1.000000e-30
4 Jan 2026 18:32:28.000,30.000,14.500288,-149.920,-105.237327,20.000000,98.678767,32000.000,23.6273,26.6376,1.000000e-30
4 Jan 2026 18:33:28.000,30.000,14.500241,-147.946,-103.263447,20.000000,100.652647,32000.000,25.6011,28.6114,1.000000e-30
4 Jan 2026 18:34:28.000,30.000,14.500147,-146.117,-101.433928,20.000000,102.482166,32000.000,27.4307,30.4410,1.000000e-30
4 Jan 2026 18:35:28.000,30.000,14.499996,-145.315,-100.631717,20.000000,103.284377,32000.000,28.2329,31.2432,1.000000e-30
4 Jan 2026 18:36:28.000,30.000,14.499846,-146.197,-101.513813,20.000000,102.402281,32000.000,27.3508,30.3611,1.000000e-30
